marcEntry,callNumber,itemID,library_x,location,callNum2
Rich and famous [videorecording (DVD)] / Metro-Goldwyn-Mayer presents ; a Jacquet-William Allyn production ; directed by George Cukor.,W DVD 7649,201608071498,Lincoln Center--Quinn Library,AV, 7649
Rich and famous [videorecording (DVD)] / Metro-Goldwyn-Mayer presents ; a Jacquet-William Allyn production ; directed by George Cukor.,W DVD 7649,201608106286,Lincoln Center--Quinn Library,AV, 7649
"Robin Hood, men in tights [videorecording (DVD)] / 20th Century Fox ; a Brooksfilms production in association with Gaumont ; produced and directed by Mel Brooks ; story by J. David Shapiro & Evan Chandler ; screenplay by Mel Brooks & Evan Chandler & J. David Shapiro.",W DVD 4463,201609036516,Lincoln Center--Quinn Library,AV, 4463
"Robin Hood, men in tights [videorecording (DVD)] / 20th Century Fox ; a Brooksfilms production in association with Gaumont ; produced and directed by Mel Brooks ; story by J. David Shapiro & Evan Chandler ; screenplay by Mel Brooks & Evan Chandler & J. David Shapiro.",W DVD 4463,201609169531,Lincoln Center--Quinn Library,AV, 4463
Roma [videorecording (DVD)] / [directed by] Federico Fellini ; story and screenplay by Federico Fellini and Bernardino Zapponi ; produced by Turi Vasile for Ultra Film.,W DVD 800,201606898280,Lincoln Center--Quinn Library,AV, 800
Roma [videorecording (DVD)] / [directed by] Federico Fellini ; story and screenplay by Federico Fellini and Bernardino Zapponi ; produced by Turi Vasile for Ultra Film.,W DVD 800,201604675300,Lincoln Center--Quinn Library,AV, 800
"Romeo & Juliet [videorecording (DVD)] / by William Shakespeare ; a BBC-TV production in association with Time-Life Television ; producer, Cedric Messina ; director, Alvin Rakoff.",W DVD 1015,201606025850,Lincoln Center--Quinn Library,AV, 1015
"Romeo & Juliet [videorecording (DVD)] / by William Shakespeare ; a BBC-TV production in association with Time-Life Television ; producer, Cedric Messina ; director, Alvin Rakoff.",W DVD 1015,201607808775,Lincoln Center--Quinn Library,AV, 1015
"'Round midnight [videorecording (DVD)] / Warner Bros. presents ; written by David Rayfiel, Bertrand Tavernier ; produced by Irwin Winkler ; directed by Bertrand Tavernier.",W DVD 2798,201608438499,Lincoln Center--Quinn Library,AV, 2798
"'Round midnight [videorecording (DVD)] / Warner Bros. presents ; written by David Rayfiel, Bertrand Tavernier ; produced by Irwin Winkler ; directed by Bertrand Tavernier.",W DVD 2798,201607772484,Lincoln Center--Quinn Library,AV, 2798
"The ruling class [videorecording (DVD)] / Joseph E. Levine presents an Avco Embassy picture ; a Jeff Buck production for Keep Films, Ltd. ; screenplay, Peter Barnes ; produced by Jules Buck and Jack Hawkins ; directed by Peter Medak.",W DVD 3690,201607146895,Lincoln Center--Quinn Library,AV, 3690
"The ruling class [videorecording (DVD)] / Joseph E. Levine presents an Avco Embassy picture ; a Jeff Buck production for Keep Films, Ltd. ; screenplay, Peter Barnes ; produced by Jules Buck and Jack Hawkins ; directed by Peter Medak.",W DVD 3690,201606321309,Lincoln Center--Quinn Library,AV, 3690
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.1,201606320046,Lincoln Center--Quinn Library,AV, 4860 V.1
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.1,201607944778,Lincoln Center--Quinn Library,AV, 4860 V.1
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.2,201607405960,Lincoln Center--Quinn Library,AV, 4860 V.2
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.2,201607944786,Lincoln Center--Quinn Library,AV, 4860 V.2
"Salesman [videorecording (DVD)] / Janus Films, a Maysles Films Inc. production ; a film by David Maysles, Albert Maysles and Charlotte Zwerin.",W DVD 2002,201606798225,Lincoln Center--Quinn Library,AV, 2002
"Salesman [videorecording (DVD)] / Janus Films, a Maysles Films Inc. production ; a film by David Maysles, Albert Maysles and Charlotte Zwerin.",W DVD 2002,201609416072,Lincoln Center--Quinn Library,AV, 2002
Saraband for dead lovers [videorecording (DVD)] / J. Arthur Rank presents ; an Ealing Studios production ; screenplay by John Dighton and Alexander Mackendrick ; produced by Michael Balcon ; directed by Basil Dearden.,"W DVD 12,555",201609183466,Lincoln Center--Quinn Library,AV," 12,555"
Saraband for dead lovers [videorecording (DVD)] / J. Arthur Rank presents ; an Ealing Studios production ; screenplay by John Dighton and Alexander Mackendrick ; produced by Michael Balcon ; directed by Basil Dearden.,"W DVD 12,555",201609184530,Lincoln Center--Quinn Library,AV," 12,555"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, BOOKLET",201608370023,Lincoln Center--Quinn Library,AV," 9220, BOOKLET"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, BOOKLET",201609415793,Lincoln Center--Quinn Library,AV," 9220, BOOKLET"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.1",201608370031,Lincoln Center--Quinn Library,AV," 9220, V.1"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.1",201609415801,Lincoln Center--Quinn Library,AV," 9220, V.1"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.2",201608370049,Lincoln Center--Quinn Library,AV," 9220, V.2"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.2",201609415819,Lincoln Center--Quinn Library,AV," 9220, V.2"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.3",201608370056,Lincoln Center--Quinn Library,AV," 9220, V.3"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.3",201609415827,Lincoln Center--Quinn Library,AV," 9220, V.3"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.4",201608370064,Lincoln Center--Quinn Library,AV," 9220, V.4"
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.4",201609415835,Lincoln Center--Quinn Library,AV," 9220, V.4"
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.1,201607409277,Lincoln Center--Quinn Library,AV, 2501 V.1
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.1,201606886517,Lincoln Center--Quinn Library,AV, 2501 V.1
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.2,201607409285,Lincoln Center--Quinn Library,AV, 2501 V.2
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.2,201606886525,Lincoln Center--Quinn Library,AV, 2501 V.2
The sea around us [videorecording (DVD)] / RKO Radio picture ; adapted and produced by Irwin Allen.,"W DVD 11,824",201609163567,Lincoln Center--Quinn Library,AV," 11,824"
The sea around us [videorecording (DVD)] / RKO Radio picture ; adapted and produced by Irwin Allen.,"W DVD 11,824",201609180959,Lincoln Center--Quinn Library,AV," 11,824"
"Sex, lies, and videotape [videorecording (DVD)] / Outlaw Productions.",W DVD 2183,201606838476,Lincoln Center--Quinn Library,AV, 2183
"Sex, lies, and videotape [videorecording (DVD)] / Outlaw Productions.",W DVD 2183,201606327637,Lincoln Center--Quinn Library,AV, 2183
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 1",201609033232,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 1"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 1",201609433242,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 1"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 2",201609033240,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 2"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 2",201609433259,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 2"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 3",201609033257,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 3"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 3",201609433267,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 3"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 4",201609033265,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 4"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 4",201609433275,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 4"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 5",201609033273,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 5"
"Sgt. Bilko, the Phil Silvers show. The first season [videorecording (DVD)].","W DVD 11,177 FIRST SEASON, DISC 5",201609433283,Lincoln Center--Quinn Library,AV," 11,177 FIRST SEASON, DISC 5"
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.3,201607728601,Lincoln Center--Quinn Library,AV, 5865 V.3
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.4,201607728619,Lincoln Center--Quinn Library,AV, 5865 V.4
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.1,201606952624,Lincoln Center--Quinn Library,AV, 5865 V.1
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.2,201606952632,Lincoln Center--Quinn Library,AV, 5865 V.2
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.3,201606952640,Lincoln Center--Quinn Library,AV, 5865 V.3
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.4,201606952657,Lincoln Center--Quinn Library,AV, 5865 V.4
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.1,201607728585,Lincoln Center--Quinn Library,AV, 5865 V.1
Shoah [videorecording (DVD)] / a New Yorker Films release ; a co-production by Les Films Aleph and Histora Films with the assistance of the French Ministry of Culture ; a film by Claude Lanzmann.,W DVD 5865 V.2,201607728593,Lincoln Center--Quinn Library,AV, 5865 V.2
"Shoot the moon [videorecording (DVD)] / Metro-Goldwyn-Mayer presents ; executive producers, Edgar J. Scherick and Stuart Millar ; written by Bo Goldman ; produced by Alan Marshall ; directed by Alan Parker.",W DVD 7788,201608105098,Lincoln Center--Quinn Library,AV, 7788
"Shoot the moon [videorecording (DVD)] / Metro-Goldwyn-Mayer presents ; executive producers, Edgar J. Scherick and Stuart Millar ; written by Bo Goldman ; produced by Alan Marshall ; directed by Alan Parker.",W DVD 7788,201608106278,Lincoln Center--Quinn Library,AV, 7788
"Sinbad and the eye of the tiger [videorecording (DVD)] / Columbia Pictures ; a Charles H. Schneer production ; screenplay, Beverley Cross ; special visual effects, Ray Harryhausen ; producers, Charles H. Schneer and Ray Harryhausen ; director, Sam Wanamaker.",W DVD 3669,201607140682,Lincoln Center--Quinn Library,AV, 3669
"Sinbad and the eye of the tiger [videorecording (DVD)] / Columbia Pictures ; a Charles H. Schneer production ; screenplay, Beverley Cross ; special visual effects, Ray Harryhausen ; producers, Charles H. Schneer and Ray Harryhausen ; director, Sam Wanamaker.",W DVD 3669,201609166537,Lincoln Center--Quinn Library,AV, 3669
Skammen [videorecording (DVD)] = Shame / Svensk filmindustri ; en film av Ingmar Bergman.,W DVD 5500,201607647603,Lincoln Center--Quinn Library,AV, 5500
Skammen [videorecording (DVD)] = Shame / Svensk filmindustri ; en film av Ingmar Bergman.,W DVD 5500,201607988254,Lincoln Center--Quinn Library,AV, 5500
"Slumdog millionaire [videorecording (DVD)] / Fox Searchlight Pictures, Warner Bros. Pictures, Celador Films, Film4 present ; directed by Danny Boyle ; co-director, Loveleen Tandan ; screenplay by Simon Beaufoy ; produced by Christian Colson.","W DVD 10,100",201608540427,Lincoln Center--Quinn Library,AV," 10,100"
"Slumdog millionaire [videorecording (DVD)] / Fox Searchlight Pictures, Warner Bros. Pictures, Celador Films, Film4 present ; directed by Danny Boyle ; co-director, Loveleen Tandan ; screenplay by Simon Beaufoy ; produced by Christian Colson.","W DVD 10,100",201608540435,Lincoln Center--Quinn Library,AV," 10,100"
Smoke signals [videorecording (DVD)] / Miramax Films ; a Shadowcatcher Entertainment production ; directed by Chris Eyre ; screenplay by Sherman Alexie ; produced by Larry Estes and Scott Rosenfelt.,W DVD 3463,201607096033,Lincoln Center--Quinn Library,RESERV-EIC, 3463
Smoke signals [videorecording (DVD)] / Miramax Films ; a Shadowcatcher Entertainment production ; directed by Chris Eyre ; screenplay by Sherman Alexie ; produced by Larry Estes and Scott Rosenfelt.,W DVD 3463,201606327694,Lincoln Center--Quinn Library,RESERV-EIC, 3463
The Snapper [videorecording (DVD)] / Miramax Films presents a BBC Films production ; produced by Lynda Myles ; screenplay by Roddy Doyle ; directed by Stephen Frears.,W DVD 2666,201606319915,Lincoln Center--Quinn Library,AV, 2666
The Snapper [videorecording (DVD)] / Miramax Films presents a BBC Films production ; produced by Lynda Myles ; screenplay by Roddy Doyle ; directed by Stephen Frears.,W DVD 2666,201606321655,Lincoln Center--Quinn Library,AV, 2666
The Snapper [videorecording (DVD)] / Miramax Films presents a BBC Films production ; produced by Lynda Myles ; screenplay by Roddy Doyle ; directed by Stephen Frears.,W DVD 2666,201606321663,Lincoln Center--Quinn Library,AV, 2666
The Snapper [videorecording (DVD)] / Miramax Films presents a BBC Films production ; produced by Lynda Myles ; screenplay by Roddy Doyle ; directed by Stephen Frears.,W DVD 2666,201606893364,Lincoln Center--Quinn Library,AV, 2666
The sound of music [videorecording (DVD)] / Twentieth Century Fox presents ; screenplay by Ernest Lehman ; directed by Robert Wise ; produced by Argyle Enterprises.,W DVD 448 2005 V.1,201607126756,Lincoln Center--Quinn Library,AV, 448 2005 V.1
The sound of music [videorecording (DVD)] / Twentieth Century Fox presents ; screenplay by Ernest Lehman ; directed by Robert Wise ; produced by Argyle Enterprises.,W DVD 448 2005 V.1,201607153032,Lincoln Center--Quinn Library,AV, 448 2005 V.1
The sound of music [videorecording (DVD)] / Twentieth Century Fox presents ; screenplay by Ernest Lehman ; directed by Robert Wise ; produced by Argyle Enterprises.,W DVD 448 2005 V.2,201607126764,Lincoln Center--Quinn Library,AV, 448 2005 V.2
The sound of music [videorecording (DVD)] / Twentieth Century Fox presents ; screenplay by Ernest Lehman ; directed by Robert Wise ; produced by Argyle Enterprises.,W DVD 448 2005 V.2,201607153040,Lincoln Center--Quinn Library,AV, 448 2005 V.2
"Sous les toits de Paris [videorecording (DVD)] / Les Films Sonores Tobis présentent un film de René Clair ; scénario et réalisation, René Clair.",W DVD 861,201607582685,Lincoln Center--Quinn Library,AV, 861
"Sous les toits de Paris [videorecording (DVD)] / Les Films Sonores Tobis présentent un film de René Clair ; scénario et réalisation, René Clair.",W DVD 861,201606328585,Lincoln Center--Quinn Library,AV, 861
Spellbound [videorecording (DVD)] [videorecording] / produced by David O. Selznick ; directed by Alfred Hitchcock ; screenplay by Ben Hecht.,W DVD 1672 2012,201609435809,Lincoln Center--Quinn Library,AV, 1672 2012
Spellbound [videorecording (DVD)] [videorecording] / produced by David O. Selznick ; directed by Alfred Hitchcock ; screenplay by Ben Hecht.,W DVD 1672 2012,201609435817,Lincoln Center--Quinn Library,AV, 1672 2012
"Splendor in the grass [videorecording (DVD)] / Warner Bros. presents an Elia Kazan production ; producer, Elia Kazan ; writer, William Inge ; director, Elia Kazan.",W DVD 1968,201606795601,Lincoln Center--Quinn Library,AV, 1968
"Splendor in the grass [videorecording (DVD)] / Warner Bros. presents an Elia Kazan production ; producer, Elia Kazan ; writer, William Inge ; director, Elia Kazan.",W DVD 1968,201608729160,Lincoln Center--Quinn Library,AV, 1968
The Spring River flows east [videorecording (DVD)] / directed by Cai Chusheng and Zheng Junli.,W DVD 7285 V.1,201607999608,Lincoln Center--Quinn Library,AV, 7285 V.1
The Spring River flows east [videorecording (DVD)] / directed by Cai Chusheng and Zheng Junli.,W DVD 7285 V.1,201608060806,Lincoln Center--Quinn Library,AV, 7285 V.1
The Spring River flows east [videorecording (DVD)] / directed by Cai Chusheng and Zheng Junli.,W DVD 7285 V.2,201607999616,Lincoln Center--Quinn Library,AV, 7285 V.2
The Spring River flows east [videorecording (DVD)] / directed by Cai Chusheng and Zheng Junli.,W DVD 7285 V.2,201608060814,Lincoln Center--Quinn Library,AV, 7285 V.2
Steve Jobs [videorecording (DVD)] / produced by Graham Messick.,"W DVD 12,897",201609411826,Lincoln Center--Quinn Library,AV," 12,897"
Steve Jobs [videorecording (DVD)] / produced by Graham Messick.,"W DVD 12,897",201609411834,Lincoln Center--Quinn Library,AV," 12,897"
"A stranger among us [videorecording (DVD)] / Mill Creek Entertainment / Buena Vista Entertainment, Inc. ; produced by Steve Golin, Sigurjon Sighvatsson and Howard Rosenman ; directed by Sidney Lumet ; written by Robert J. Avreich.","W DVD 13,457",201609425891,Lincoln Center--Quinn Library,AV," 13,457"
"A stranger among us [videorecording (DVD)] / Mill Creek Entertainment / Buena Vista Entertainment, Inc. ; produced by Steve Golin, Sigurjon Sighvatsson and Howard Rosenman ; directed by Sidney Lumet ; written by Robert J. Avreich.","W DVD 13,457",201601970985,Lincoln Center--Quinn Library,AV," 13,457"
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.1,201607409426,Lincoln Center--Quinn Library,AV, 4959 V.1
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.1,201606321804,Lincoln Center--Quinn Library,AV, 4959 V.1
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.2,201607409434,Lincoln Center--Quinn Library,AV, 4959 V.2
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.2,201606321812,Lincoln Center--Quinn Library,AV, 4959 V.2
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.3,201607409442,Lincoln Center--Quinn Library,AV, 4959 V.3
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.3,201606321820,Lincoln Center--Quinn Library,AV, 4959 V.3
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.4,201607409459,Lincoln Center--Quinn Library,AV, 4959 V.4
Strangers with candy. The complete series [videorecording (DVD)] / Comedy Central.,W DVD 4959 V.4,201606321838,Lincoln Center--Quinn Library,AV, 4959 V.4
A streetcar named desire [videorecording (DVD)] / Warner Brothers Pictures ; screenplya by Tennessee Williams ; produced by Charles K. Feldman ; directed by Elia Kazan.,W DVD 807 V.1,201607349697,Lincoln Center--Quinn Library,AV, 807 V.1
A streetcar named desire [videorecording (DVD)] / Warner Brothers Pictures ; screenplya by Tennessee Williams ; produced by Charles K. Feldman ; directed by Elia Kazan.,W DVD 807 V.1,201606333460,Lincoln Center--Quinn Library,AV, 807 V.1
A streetcar named desire [videorecording (DVD)] / Warner Brothers Pictures ; screenplya by Tennessee Williams ; produced by Charles K. Feldman ; directed by Elia Kazan.,W DVD 807 V.2,201607349705,Lincoln Center--Quinn Library,AV, 807 V.2
A streetcar named desire [videorecording (DVD)] / Warner Brothers Pictures ; screenplya by Tennessee Williams ; produced by Charles K. Feldman ; directed by Elia Kazan.,W DVD 807 V.2,201606333478,Lincoln Center--Quinn Library,AV, 807 V.2
Stroszek [videorecording (DVD)] / Werner Herzog Film production.,W DVD 6022 V.6,201606397069,Lincoln Center--Quinn Library,AV, 6022 V.6
"Structural family therapy with Harry Aponte, LSCW [videorecording (DVD)] / Harry Aponte ; produced by Governors State University.","W DVD 13,587, BOOKLET",201609430594,Lincoln Center--Quinn Library,AV," 13,587, BOOKLET"
"Structural family therapy with Harry Aponte, LSCW [videorecording (DVD)] / Harry Aponte ; produced by Governors State University.","W DVD 13,587, BOOKLET",201609431469,Lincoln Center--Quinn Library,AV," 13,587, BOOKLET"
"Structural family therapy with Harry Aponte, LSCW [videorecording (DVD)] / Harry Aponte ; produced by Governors State University.","W DVD 13,587",201609430602,Lincoln Center--Quinn Library,AV," 13,587"
"Structural family therapy with Harry Aponte, LSCW [videorecording (DVD)] / Harry Aponte ; produced by Governors State University.","W DVD 13,587",201609431477,Lincoln Center--Quinn Library,AV," 13,587"
"Sudden fear [videorecording (DVD)] / an RKO Radio Picture ; screenplay by Lenore Coffee and Robert Smith ; Joseph Kaufman Productions, Inc. ; produced by Joseph Kaufman ; directed by David Miller.",W DVD 2621,201606891814,Lincoln Center--Quinn Library,AV, 2621
"Sudden fear [videorecording (DVD)] / an RKO Radio Picture ; screenplay by Lenore Coffee and Robert Smith ; Joseph Kaufman Productions, Inc. ; produced by Joseph Kaufman ; directed by David Miller.",W DVD 2621,201607845157,Lincoln Center--Quinn Library,AV, 2621
"Summer stock [videorecording (DVD)] / Metro-Goldwyn-Mayer ; produced by Loew's Incorporated ; screen play by George Wells and Sy Gomberg ; story by Sy Gomberg ; songs by Harry Warren and Mack Gordon ; director of photography, Robert Planck ; produced by Joe Pasternak ; directed by Charles Walters.",W DVD 8737,201608261727,Lincoln Center--Quinn Library,AV, 8737
"Summer stock [videorecording (DVD)] / Metro-Goldwyn-Mayer ; produced by Loew's Incorporated ; screen play by George Wells and Sy Gomberg ; story by Sy Gomberg ; songs by Harry Warren and Mack Gordon ; director of photography, Robert Planck ; produced by Joe Pasternak ; directed by Charles Walters.",W DVD 8737,201608339754,Lincoln Center--Quinn Library,AV, 8737
Superman [videorecording (DVD)].,W DVD 7039 BOOKLET,201607975228,Lincoln Center--Quinn Library,AV, 7039 BOOKLET
Superman [videorecording (DVD)].,W DVD 7039 BOOKLET,201607975236,Lincoln Center--Quinn Library,AV, 7039 BOOKLET
"Sweatshop cinderalla [videorecording (DVD)] / director, producer, writer, Suzanne Wasserman.","W DVD 10,506",201608907667,Lincoln Center--Quinn Library,AV," 10,506"
"Sweatshop cinderalla [videorecording (DVD)] / director, producer, writer, Suzanne Wasserman.","W DVD 10,506",201608993444,Lincoln Center--Quinn Library,AV," 10,506"
"Sweet movie [videorecording (DVD)] / Janus Films ; Vincent Malle présente un filme de Dušan Makavejev ; scénario et réalisation, Dušan Makavejev.",W DVD 6783,201607940834,Lincoln Center--Quinn Library,AV, 6783
"Sweet movie [videorecording (DVD)] / Janus Films ; Vincent Malle présente un filme de Dušan Makavejev ; scénario et réalisation, Dušan Makavejev.",W DVD 6783,201609063833,Lincoln Center--Quinn Library,AV, 6783
"Sweet movie [videorecording (DVD)] / Janus Films ; Vincent Malle présente un filme de Dušan Makavejev ; scénario et réalisation, Dušan Makavejev.","W DVD 6783, BOOKLET",201607940842,Lincoln Center--Quinn Library,AV," 6783, BOOKLET"
"Sweet movie [videorecording (DVD)] / Janus Films ; Vincent Malle présente un filme de Dušan Makavejev ; scénario et réalisation, Dušan Makavejev.","W DVD 6783, BOOKLET",201609063841,Lincoln Center--Quinn Library,AV," 6783, BOOKLET"
"Swoon [videorecording (DVD)] / written, directed and co-produced by Tom Kalin ; produced by Christine Vachon.",W DVD 5131,201606321846,Lincoln Center--Quinn Library,AV, 5131
"Swoon [videorecording (DVD)] / written, directed and co-produced by Tom Kalin ; produced by Christine Vachon.",W DVD 5131,201607542291,Lincoln Center--Quinn Library,AV, 5131
"Sólo con tu pareja [videorecording (DVD)] / a production of Sólo Peliculas in association with IMCINE and Esperanto Filmoj, a film by Alfonso Cuarón ; produced by Alfonso Cuarón and Rosalia Salazar ; screenplay by Carlos Cuarón ; directed by Alfonso Cuarón.",W DVD 5380 BOOKLET,201607586108,Lincoln Center--Quinn Library,AV, 5380 BOOKLET
"Sólo con tu pareja [videorecording (DVD)] / a production of Sólo Peliculas in association with IMCINE and Esperanto Filmoj, a film by Alfonso Cuarón ; produced by Alfonso Cuarón and Rosalia Salazar ; screenplay by Carlos Cuarón ; directed by Alfonso Cuarón.",W DVD 5380 BOOKLET,201609175314,Lincoln Center--Quinn Library,AV, 5380 BOOKLET
"Taken [videorecording (DVD)] / Twentieth Century Fox presents a Europacorp, M6 Films and Grive Productions co-production with the participation of Canal+, M6 and TPS Star, a film by Pierre Morel ; produced by Luc Besson ; written by Luc Besson & Robert Mark Kamen ; directed by Pierre Morel.","W DVD 10,214",201608727206,Lincoln Center--Quinn Library,AV," 10,214"
"Taken [videorecording (DVD)] / Twentieth Century Fox presents a Europacorp, M6 Films and Grive Productions co-production with the participation of Canal+, M6 and TPS Star, a film by Pierre Morel ; produced by Luc Besson ; written by Luc Besson & Robert Mark Kamen ; directed by Pierre Morel.","W DVD 10,214",201609177427,Lincoln Center--Quinn Library,AV," 10,214"
Tales from the crypt. Complete first season [videorecording (DVD)] / [presented by] Home Box Office.,W DVD 3268 V.1,201607030925,Lincoln Center--Quinn Library,AV, 3268 V.1
Tales from the crypt. Complete first season [videorecording (DVD)] / [presented by] Home Box Office.,W DVD 3268 V.1,201607760398,Lincoln Center--Quinn Library,AV, 3268 V.1
Tales from the crypt. Complete first season [videorecording (DVD)] / [presented by] Home Box Office.,W DVD 3268 V.2,201607030933,Lincoln Center--Quinn Library,AV, 3268 V.2
Tales from the crypt. Complete first season [videorecording (DVD)] / [presented by] Home Box Office.,W DVD 3268 V.2,201607760406,Lincoln Center--Quinn Library,AV, 3268 V.2
"Talk, listen, connect [videorecording (DVD)]. : deployments and homecomings.","W DVD 10,431 DISC 1",20160893194,Lincoln Center--Quinn Library,AV," 10,431 DISC 1"
"Talk, listen, connect [videorecording (DVD)]. : deployments and homecomings.","W DVD 10,431 DISC 1",201608931394,Lincoln Center--Quinn Library,AV," 10,431 DISC 1"
The taming of the shrew [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; a production by Jonathan Miller.,W DVD 2699,201606897332,Lincoln Center--Quinn Library,AV, 2699
The taming of the shrew [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; a production by Jonathan Miller.,W DVD 2699,201607829250,Lincoln Center--Quinn Library,AV, 2699
Tchaikovsky's Swan lake [videorecording (DVD)] / Adventures in Motion Pictures presents ; Matthew Bourne's production of ; directed and choreographed by Matthew Bourne ; produced for the stage by Katharine Doré ; produced in association with Dancelines Productions ; an Adventures in Motion Pictures production for NVC Arts/BBC.,W DVD 5396,201607599630,Lincoln Center--Quinn Library,AV, 5396
