marcEntry_x,callNumber,itemID_x,library,location_x
South Sea woman [videorecording (DVD)] / Warner Bros. Pictures ; produced by Sam Bischoff ; directed by Arthur Lupin ; screenplay by Edwin Blum.,W DVD 7943,0201608130740,Lincoln Center--Quinn Library,AV
Spain-- on the road again [videorecording (DVD)].,"W DVD 9849, DISC 1",0201608534057,Lincoln Center--Quinn Library,AV
Spain-- on the road again [videorecording (DVD)].,"W DVD 9849, DISC 2",0201608534065,Lincoln Center--Quinn Library,AV
Spain-- on the road again [videorecording (DVD)].,"W DVD 9849, DISC 3",0201608534073,Lincoln Center--Quinn Library,AV
Spain-- on the road again [videorecording (DVD)].,"W DVD 9849, DISC 4",0201608534081,Lincoln Center--Quinn Library,AV
The Spanish prisoner [videorecording (DVD)] / a Sony Pictures Classics release ; Magnolia Productions ; Sweetland Films presents a Jean Doumanian production of a David Mamet film.,W DVD 462,0201605352768,Lincoln Center--Quinn Library,AV
"Spark among the ashes [videorecording (DVD)] : a bar mitzvah in Poland / producers, Oren Rudavsky, David W. Leitner and Richard Smigielski ; writer/director, Oren Rudavsky ; Oren Rudavsky Productions.","W DVD 10,595",0201608992768,Lincoln Center--Quinn Library,AV
"Spartacus [videorecording (DVD)] / Universal International ; Bryna Productions, Incorporated presents ; screenplay by Dalton Trumbo ; produced by Edward Lewis ; directed by Stanley Kubrick.",W DVD 61 2001 V.1,0201607104118,Lincoln Center--Quinn Library,AV
"Spartacus [videorecording (DVD)] / Universal International ; Bryna Productions, Incorporated presents ; screenplay by Dalton Trumbo ; produced by Edward Lewis ; directed by Stanley Kubrick.",W DVD 61 2001 V.2,0201607104126,Lincoln Center--Quinn Library,AV
"Spartan [videorecording (DVD)]/ Warner Bros. Pictures ; Franchise Pictures presents ; written and directed by David Mamet ; produced by Art Linson, Moshe Diamant, Elie Samaha, David Bergstein ; an ApolloMedia/ApolloPromedia/Quality International co-production in association with Signature Pictures.",W DVD 1375,0201609492701,Lincoln Center--Quinn Library,AV
"Spellbound [videorecording (DVD)] / a Blitz/Welch picture ; produced by Jeffrey Blitz, Sean Welch ; directed by Jeffrey Blitz.",W DVD 1170,0201606270357,Lincoln Center--Quinn Library,AV
"Sperm donor X [videorecording (DVD)] : a different conception / Mind's Eye Productions ; executive producer, Diana Holtzberg ; director and producer, Deirdre Fishel ; a film by Deirdre Fishel.","W DVD 12,916",0201609412436,Lincoln Center--Quinn Library,AV
"Spider-Man 3 [videorecording (DVD)] / Columbia Pictures ; a Marvel Studios, Laura Ziskin production ; produced by Laura Ziskin, Avi Arad, Grant Curtis ; screen story by Sam Raimi & Ivan Raimi ; screenplay by Sam Raimi & Ivan Raimi and Alvin Sargent ; directed by Sam Raimi.",W DVD 1771 V.3 DISC 1,0201602937355,Lincoln Center--Quinn Library,AV
"Spider-Man 3 [videorecording (DVD)] / Columbia Pictures ; a Marvel Studios, Laura Ziskin production ; produced by Laura Ziskin, Avi Arad, Grant Curtis ; screen story by Sam Raimi & Ivan Raimi ; screenplay by Sam Raimi & Ivan Raimi and Alvin Sargent ; directed by Sam Raimi.",W DVD 1771 V.3 DISC 2,0201602937363,Lincoln Center--Quinn Library,AV
"The Spiderwick chronicles [videorecording (DVD)] / Paramount Pictures and Nickelodeon Movies present a Kennedy/Marshall and a Mark Canton Productions, a Mark Waters film ; produced by Mark Canton, Larry Franco, Ellen Goldsmith-Vein, Karey Kirkpatrick ; screenplay by Karey Kirkpatrick and David Berenbaum and John Sayles ; directed by Mark Waters.",W DVD 9158,0201608368571,Lincoln Center--Quinn Library,AV
"The spiral staircase [videorecording (DVD)] / RKO Radio Pictures, Inc. presents ; screen play by Mel Dinelli ; a Dore Schary production ; directed by Robert Siodmak.",W DVD 150,0201604924070,Lincoln Center--Quinn Library,AV
"MI-5. Volume 5 [videorecording (DVD)]  / a Kudos Film and Television production for BBC ; producer, Andrew Woodhead ; written by Ben Richards [and others] ; directed by Omar Madha [and others].","W DVD 10,893 V.5, DISC 5",0201609485952,Lincoln Center--Quinn Library,AV
"MI-5. Volume 5 [videorecording (DVD)]  / a Kudos Film and Television production for BBC ; producer, Andrew Woodhead ; written by Ben Richards [and others] ; directed by Omar Madha [and others].","W DVD 10,893 V.5, DISC 1",0201609485911,Lincoln Center--Quinn Library,AV
"MI-5. Volume 5 [videorecording (DVD)]  / a Kudos Film and Television production for BBC ; producer, Andrew Woodhead ; written by Ben Richards [and others] ; directed by Omar Madha [and others].","W DVD 10,893 V.5, DISC 2",0201609485929,Lincoln Center--Quinn Library,AV
"MI-5. Volume 5 [videorecording (DVD)]  / a Kudos Film and Television production for BBC ; producer, Andrew Woodhead ; written by Ben Richards [and others] ; directed by Omar Madha [and others].","W DVD 10,893 V.5, DISC 3",0201609485937,Lincoln Center--Quinn Library,AV
"MI-5. Volume 5 [videorecording (DVD)]  / a Kudos Film and Television production for BBC ; producer, Andrew Woodhead ; written by Ben Richards [and others] ; directed by Omar Madha [and others].","W DVD 10,893 V.5, DISC 4",0201609485945,Lincoln Center--Quinn Library,AV
"Spring forward [videorecording (DVD)] / Independent Film Channel Productions presents a C-Hundred Film Corp./CineBLAST! production ; producers, Jim McKay, Gill Holland, Tom Gilroy, Paul Mezey ; written & directed by Tom Gilroy.",W DVD 647,0201605615602,Lincoln Center--Quinn Library,AV
"Spring, summer, fall, winter-- and spring [videorecording (DVD)] / a Sony Pictures Classics release, presented by Korea Pictures/LJ Film in association with Pandora Film Productions ; produced by Lee Seung-Jae and Karl Baumgartner ; written and directed by Kim Ki-duk.",W DVD 1653,0201606675589,Lincoln Center--Quinn Library,AV
The spy next door [videorecording (DVD)] / Lionsgate and Relativity Media present ; directed by Brian Levant ; screenplay by Jonathan Bernstein & James Greer and Gregory Poirier ; story by Jonathan Bernstein & James Greer ; produced by Robert Simonds ; a Relativity Media and Robert Simonds Company production.,"W DVD 10,752",0201609020163,Lincoln Center--Quinn Library,AV
"The squid and the whale [videorecording (DVD)] / Samuel Goldwyn Films, Sony Pictures Releasing International and Destination Films present an Original Media and Ambush Entertainment presentation ; an American Empirical/Peter Newman-InterAL production ; a film by Noah Baumbach ; producers, Charlie Corwin, Clara Markovicz ; produced by Wes Anderson, Peter Newman ; written and directed by Noah Baumbach.",W DVD 4260,0201607278938,Lincoln Center--Quinn Library,AV
St. Elmo's fire [videorecording (DVD)] / Columbia Pictures presents a Channel-Lauren Shuler production ; written by Joel Schumacher & Carl Kurlander ; produced by Lauren Shuler ; directed by Joel Schumacher.,W DVD 8418,0201608222117,Lincoln Center--Quinn Library,AV
St. Matthew passion [videorecording (DVD)] = Matthäus passion / Bach ; directed by Louise Narboni.,"W DVD 13,426, DISC 1",0201610619854,Lincoln Center--Quinn Library,AV
St. Matthew passion [videorecording (DVD)] = Matthäus passion / Bach ; directed by Louise Narboni.,"W DVD 13,426, DISC 2",0201610619862,Lincoln Center--Quinn Library,AV
"Stagecoach [videorecording (DVD)] / [presented by] Castle Hill Productions ; [presented by] Walter Wanger ; screenplay, Dudley Nichols ; released thru United Artists ; directed by John Ford.",W DVD 1473,0201606579179,Lincoln Center--Quinn Library,AV
A star is born [videorecording (DVD)] / Warner Bros. presents ; in a Barwood/Jon Peters production ; screenplay by John Gregory Dunne & Joan Didion and Frank Pierson ; produced by Jon Peters ; directed by Frank Pierson.,W DVD 5575,0201607659376,Lincoln Center--Quinn Library,AV
"Star trek [videorecording (DVD)] / Paramount Pictures and Spyglass Entertainment present a Bad Robot production ; produced by J.J. Abrams, Damon Lindelof ; written by Roberto Orci & Alex Kurtzman ; directed by J.J. Abrams.","W DVD 10,605",0201609014968,Lincoln Center--Quinn Library,AV
"Star wars [videorecording (DVD)]. Episode I, The phantom menace / 20th Century Fox ; Lucasfilm Ltd. ; written and directed by George Lucas ; produced by Rick McCallum.",W DVD 354 V. 1,0201605572456,Lincoln Center--Quinn Library,AV
"Star wars [videorecording (DVD)]. Episode I, The phantom menace / 20th Century Fox ; Lucasfilm Ltd. ; written and directed by George Lucas ; produced by Rick McCallum.",W DVD 354 V. 2,0201605572464,Lincoln Center--Quinn Library,AV
Star Wars trilogy [videorecording (DVD)] / Lucasfilm Ltd.,W DVD 1795 V.1,0201607237694,Lincoln Center--Quinn Library,AV
Star Wars trilogy [videorecording (DVD)] / Lucasfilm Ltd.,W DVD 1795 V.2,0201607237702,Lincoln Center--Quinn Library,AV
Star Wars trilogy [videorecording (DVD)] / Lucasfilm Ltd.,W DVD 1795 V.4,0201607237728,Lincoln Center--Quinn Library,AV
"The station agent [videorecording (DVD)] / Miramax Films presents a Senart Films production in association with Next Wednesday ; produced by Mary Jane Skalski, Robert May and Kathryn Tucker ; written and directed by Thomas McCarthy.",W DVD 1396,0201606553612,Lincoln Center--Quinn Library,AV
"Stieg Larsson's Luftslottet som sprängdes [videorecording (DVD)] / Yellow Bird presenterar ; i samproduktion med  ZDF Enterprises, Sveriges Television, Nordisk  Film ; producent, Søren Stærmose ; manus, Ulf Ryberg ; en film av Daniel Alfredson.","W DVD 11,696",0201609112945,Lincoln Center--Quinn Library,AV
"Stiffelio [videorecording (DVD)] / by Giuseppe Verdi ; libretto, Francesco Maria Piava ; directed for the stage by Elijah Moshinsky ; [television] producer, Jane Pleydell-Bouverie ; directed for television by Brian Large; a co-production between The Royal Opera House Covent Garden, BBC-TV, Covent Garden Pioneer.",W DVD 3814,0201607423641,Lincoln Center--Quinn Library,AV
The sting [videorecording (DVD)] / Universal Picture ; a Bill/Phillips production of a George Roy Hill film ; [written] by David S. Ward ; a Zanuck/Brown presentation.,W DVD 209 2005 V.1,0201607069121,Lincoln Center--Quinn Library,AV
The sting [videorecording (DVD)] / Universal Picture ; a Bill/Phillips production of a George Roy Hill film ; [written] by David S. Ward ; a Zanuck/Brown presentation.,W DVD 209 2005 V.2,0201607069139,Lincoln Center--Quinn Library,AV
Stolen childhoods [videorecording (DVD)] / ABC News Productions.,W DVD 7035,0201608050567,Lincoln Center--Quinn Library,AV
"The stoning of Soraya M [videorecording (DVD)] / Roadside Attractions presents ; in association with MPower Distribution ; an MPower Pictures production ; a film by Cyrus Nowrasteh ; produced by Stephen McEveety, John Shepherd ; screenplay by Betsy Giffen Nowrasteh & Cyrus Nowrasteh ; directed by Cyrus Nowrasteh.","W DVD 10,704",0201609016328,Lincoln Center--Quinn Library,AV
"Stooges [videorecording (DVD)] : the men behind the mayhem / produced and directed by Paul E. Gierucki ; written by Paul E. Gierucki, William Hunt ; produced by Laughsmith Entertainment.",W DVD 7691 V.1,0201608072918,Lincoln Center--Quinn Library,AV
"Stooges [videorecording (DVD)] : the men behind the mayhem / produced and directed by Paul E. Gierucki ; written by Paul E. Gierucki, William Hunt ; produced by Laughsmith Entertainment.",W DVD 7691 V.2,0201608072926,Lincoln Center--Quinn Library,AV
"The story of God [videorecording (DVD)] / BBC Education & Training ; series producer and director, TIm Kirby (discs 1, 2) ; produced and directed by Ros Homan (disc 3) ; Dangerous Films for BBC.","W DVD 10,786, DISC 1",0201609478643,Lincoln Center--Quinn Library,AV
"The story of God [videorecording (DVD)] / BBC Education & Training ; series producer and director, TIm Kirby (discs 1, 2) ; produced and directed by Ros Homan (disc 3) ; Dangerous Films for BBC.","W DVD 10,786, DISC 2",0201609478650,Lincoln Center--Quinn Library,AV
"The story of God [videorecording (DVD)] / BBC Education & Training ; series producer and director, TIm Kirby (discs 1, 2) ; produced and directed by Ros Homan (disc 3) ; Dangerous Films for BBC.","W DVD 10,786, DISC 3",0201609478668,Lincoln Center--Quinn Library,AV
"Storytelling [videorecording (DVD)] / New Line Cinema presents a Killer Films/Good Machine production ; producers, Ted Hope, Christine Vachon ; written & directed by Todd Solondz.",W DVD 626,0201605600224,Lincoln Center--Quinn Library,AV
"The Straight story [videorecording (DVD)] / Walt Disney Pictures ; a Picture Factory production in association with Le Studio Canal+ and Film Four ; produced by Mary Sweeney, Neal Edelstein ; written by John Roach & Mary Sweeney ; directed by David Lynch.",W DVD 6652,0201607899824,Lincoln Center--Quinn Library,AV
"The strange demise of Jim Crow [videorecording (DVD)] / Thomas R. Cole, creator and executive producer ; David Berman, director and camera ; Tom Curtis, scriptwriter and co-producer.","W DVD 12,186",0201609173723,Lincoln Center--Quinn Library,AV
"Strange fruit [videorecording (DVD)] / Oniera Films in association with The Independent Television Service; produced, directed & edited by Joel Katz.","W DVD 12,185",0201609172477,Lincoln Center--Quinn Library,AV
The strange love of Molly Louvain [videorecording (DVD)] / First National Pictures presents ; directed by Michael Curtiz.,"W DVD 11,370",0201609043025,Lincoln Center--Quinn Library,AV
"Stranger than paradise [videorecording (DVD)] / written and directed by Jim Jarmusch ; producer, Sara Driver ; produced by Grokenberger Film Produktion, Cinesthesia Productions inc.",W DVD 638,0201605616949,Lincoln Center--Quinn Library,AV
"Andreĭ Rubli͡ov [videorecording (DVD)]: strasti po Andrei͡u = Andrei Rublev : the passion according to Andrei / produced by ""Mosfilm"" Studio ; direction, Andrei Tarkovsky ; scenario, Andrei Mikhalkov-Konchalovsky and Andrei Tarkovsky ; producer, T. Ogoroknikova.",W DVD 455,0201606397036,Lincoln Center--Quinn Library,AV
A streetcar named Desire [videorecording (DVD)] / Warner Brothers Pictures ; screenplay by Tennessee Williams ; produced by Charles K. Feldman ; directed by Elia Kazan.,W DVD 807,0201606795171,Lincoln Center--Quinn Library,AV
"Style wars [videorecording (DVD)] / Public Arts Films, Inc. ; produced by Tony Silver and Henry Chalfant ; directed by Tony Silver.",W DVD 6431 V.1,0201607844788,Lincoln Center--Quinn Library,AV
"Style wars [videorecording (DVD)] / Public Arts Films, Inc. ; produced by Tony Silver and Henry Chalfant ; directed by Tony Silver.",W DVD 6431 V.2,0201607844796,Lincoln Center--Quinn Library,AV
A successful calamity [videorecording (DVD)] / Warner Bros. Pictures presents ; directed by John G. Adolfi.,"W DVD 12,281",0201609175694,Lincoln Center--Quinn Library,AV
Suicide bombers [videorecording (DVD)] / written and directed by Tom Roberts ; a production of Israel Goldvicht and October Films ; in association with Thirteen/WNET ; Channel Four Television Corporation ; Educational Broadcasting Corporation.,W DVD 7470,0201608060467,Lincoln Center--Quinn Library,AV
"Sukkar banāt [videorecording (DVD)] = Caramel / Anne-Dominique Toussaint présente ; une co-production Les Films des Tournelles ... [et al.] ; avec la participation du Fonds Sud Cinéma ... [et al.] ; scénario, Nadine Labaki, Jihad Hojelly, Rodney Al-Haddad ; produit par Anne-Dominique Toussaint ; un film de Nadine Labaki.","W DVD 10,625",0201609014117,Lincoln Center--Quinn Library,AV
"Summer of Sam [videorecording (DVD)] / Touchstone Pictures ; a 40 Acres and a Mule Filmworks Production ; a Spike Lee Joint ; written by Victor Colicchio, Michael Imperioli, and Spike Lee ; produced by Jon Kilik and Spike Lee ; directed by Spike Lee.",W DVD 653,0201605647365,Lincoln Center--Quinn Library,AV
"A Sunday on La Grande Jatte, 1884 [videorecording (DVD)] / A Fulmar Television and Films production for BBC Wales; produced and directed by Judith Winnan.","W DVD 10,797",0201609479203,Lincoln Center--Quinn Library,AV
The sunflowers [videorecording (DVD)] / Fulmar Television Production for BBC Wales ; written by Russell Davies ; produced and directed by Lucie Donahue.,"W DVD 10,795",0201609479161,Lincoln Center--Quinn Library,AV
Sunrise [videorecording (DVD)] : a song of two humans / William Fox presents.,W DVD 1735,0201606716508,Lincoln Center--Quinn Library,AV
"Sunset Blvd [videorecording (DVD)] / a Paramount Picture ; producer, Charles Brackett ; writers, Charles Brackett, Billy Wilder and D.M. Marshman, Jr. ; director, Billy Wilder.",W DVD 1942,0201606788812,Lincoln Center--Quinn Library,AV
"Super size me [videorecording (DVD)] / Roadside Attractions, Samuel Goldwyn Films and Showtime Independent Films present a production by the Con in association with Studio-On-Hudson ; a film by Morgan Spurlock ; producer, Morgan Spurlock ; writer, Morgan Spurlock ; directed by Morgan Spurlock.",W DVD 1567,0201606952293,Lincoln Center--Quinn Library,AV
"Surrealism [videorecording (DVD)] / BBC Worldwide Americas, Inc. ; produced and directed by Deborah Lee and Kate Misrahi.","W DVD 10,688",0201609016047,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 1 DISC 1",0201609480847,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 1 DISC 2",0201609480854,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 1 DISC 3",0201609480862,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 1 DISC 4",0201609480870,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 2 DISC 1",0201609480888,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 2 DISC 2",0201609480896,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 2 DISC 3",0201609480904,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 2 DISC 4",0201609480912,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 3 DISC 1",0201609480920,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 3 DISC 2",0201609480938,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 3 DISC 3",0201609480946,Lincoln Center--Quinn Library,AV
"Suspense ultimate collection [videorecording (DVD)] : 90 lost TV episodes / CBS Broadcasting, Inc.","W DVD 10,839, COLLECTION 3 DISC 4",0201609480953,Lincoln Center--Quinn Library,AV
"Suspicion [videorecording (DVD)] / RKO Radio Pictures, Inc. presents ; screenplay by Samson Raphaelson, Joan Harrison and Alma Reville ; directed by Alfred Hitchcock.",W DVD 1530,0201606612095,Lincoln Center--Quinn Library,AV
"Swedish auto [videorecording (DVD)] / IFC Films, Evil Number 30 Wildcat Hollow and Albemarle Films present a Lab Entertainment Group production ; produced by Tyler Davidson ; written and directed by Derek Sieg.","W DVD 10,607",0201608993063,Lincoln Center--Quinn Library,AV
"Sweeney Todd [videorecording (DVD)] : the demon barber of Fleet street / DreamWorks Pictures and Warner Bros. Pictures present a Parkes/MacDonald production ; a Zanuck Company production ; produced by John Logan, Laurie MacDonald, Walter Parkes, Richard D. Zanuck ; screenplay by John Logan ; directed by Tim Burton.",W DVD 8543,0201608224451,Lincoln Center--Quinn Library,AV
Sweet and lowdown [videorecording (DVD)]/ Sony Pictures Classics ; Sweetland Films ; produced by Jean Doumanian ; written and directed by Woody Allen.,W DVD 468,0201605352800,Lincoln Center--Quinn Library,AV
"Sweet smell of success [videorecording (DVD)] / [presented by] Hecht, Hill and Lancaster ; United Artists Pictures Inc. ; directed by Alexander Mackendrick ; produced by James Hill ; screenplay by Clifford Odets and Ernest Lehman ; a Norma-Curtleigh Productions picture.",W DVD 1172,0201606795189,Lincoln Center--Quinn Library,AV
"Swimming pool [videorecording (DVD)] / Fidélité presents a co-production with France 2 Cinemá, Gimages Films, Foz in association with Headforce Limited with the participation of Canal+, a film by François Ozon ; produced by Olivier Delbosc and Marc Missonnier ; screenplay François Ozon ; directed by François Ozon.",W DVD 1332,0201609114677,Lincoln Center--Quinn Library,AV
Sword of Sherwood Forest [videorecording (DVD)] / Columbia Pictures presents a Hammer Film production ; produced by Sidney Cole and Richard Greene ; written by Alan Hackney ; directed by Terence Fisher.,"W DVD 10,828",0201609480615,Lincoln Center--Quinn Library,AV
"Sympathy for Mr. Vengeance [videorecording (DVD)] / Tartan Films presents a CJ Entertainment presentation in association with KTB Network and Discovery Venture Capital, a Studio Box production, a Park Chanwook film ; producer, Lee Jae-Soon ; screenplay, Lee Moo-Young, Lee Jong-Yong, Park Ridame ; directed by Park Chanwook.",W DVD 3758,0201607161241,Lincoln Center--Quinn Library,AV
"Sé quién eres [videorecording (DVD)] / Alta Filmes ; producers, Pancho Casal, Gerardo Herrero, Claudio Pustelnik ; story and screenplay by Daniela Féjerman y Inés París ; directed by Patricia Ferreira.","W DVD 10,682",0201609015346,Lincoln Center--Quinn Library,AV
"Séraphine [videorecording (DVD)] / TS productions présente, en coproduction avec France 3 Cinéma, Climax Films, RTBF ;  un film de Martin Provost ; produit par Miléna Poylo & Gilles Sacuto ; scénario, Martin Provost et Marc Abdelnour.","W DVD 10,580",0201608992180,Lincoln Center--Quinn Library,AV
"Tae guk gi [videorecording (DVD)] : the brotherhood of war / Showbox presents a Kangjegyu Films production ; a film by Kang Je-Gyu ; producer Choi Jin-Wah ; screenplay by Kim Sang-Don, Han Ji-Hoon ; written and directed by Kang Je-Gyu.",W DVD 2779 V.1,0201606905895,Lincoln Center--Quinn Library,AV
"Tae guk gi [videorecording (DVD)] : the brotherhood of war / Showbox presents a Kangjegyu Films production ; a film by Kang Je-Gyu ; producer Choi Jin-Wah ; screenplay by Kim Sang-Don, Han Ji-Hoon ; written and directed by Kang Je-Gyu.",W DVD 2779 V.2,0201606905903,Lincoln Center--Quinn Library,AV
Taggart. Set 1 [videorecording (DVD)] / produced by Graeme Gordon ; created by Glenn Chandler ; directed by Ian Madden... [et al.].,"W DVD 10,846, DISC 1",0201609481134,Lincoln Center--Quinn Library,AV
Taggart. Set 1 [videorecording (DVD)] / produced by Graeme Gordon ; created by Glenn Chandler ; directed by Ian Madden... [et al.].,"W DVD 10,846, DISC 2",0201609481142,Lincoln Center--Quinn Library,AV
Taggart. Set 1 [videorecording (DVD)] / produced by Graeme Gordon ; created by Glenn Chandler ; directed by Ian Madden... [et al.].,"W DVD 10,846, DISC 3",0201609481159,Lincoln Center--Quinn Library,AV
The take [videorecording (DVD)] / produced by Barna-Alper Productions Inc. and Klein Lewis Productions in co-production with the National Film Board of Canada and in association with the Canadian Broadcasting Corporation ; written by Naomi Klein ; directed by Avi Lewis.,W DVD 7727,0201608102947,Lincoln Center--Quinn Library,AV
"Take shelter [videorecording (DVD)] / a Sony Pictures Classics release ; Hydraulx Entertainment, Rei Capital and Grove Hill productions present ; a Strange Matter Films production ; produced by Tyler Davidson, Sophia Lin ; written and directed by Jeff Nichols.","W DVD 12,900",0201609411867,Lincoln Center--Quinn Library,AV
"Taking sides [videorecording (DVD)]  : der Fall Furtwängler / MBP, Maecenas Film, Paladin Production, Studio Babelsberg präsentieren eine Little Big Bear Produktion eines István Szabó Films ; in Zusammenarbeit mit Jeremy Isaacs Productions, Twanpix, Satel Film, BR, MDR, ORF und France 2 cinéma ; mit der Beteiligung von Canal+, FFA, Filmboard, MDM ; und der Unterstützung von Eurimages ; Drehbuch, Ronald Harwood nach seinem gleichnamigen Theaterstück ; Producer, Yves Pasquier ; Regie, István Szabó.",W DVD 1303,0201606420150,Lincoln Center--Quinn Library,AV
"The tales of Hoffman [videorecording (DVD)] / London Films presents a Powell & Pressburger production ; written, produced & directed by Michael Powell & Emeric Pressburger.",W DVD 3837,0201607180225,Lincoln Center--Quinn Library,AV
"Talk to me [videorecording (DVD)]  / Focus Features and Sidney Kimmel Entertainment present ; a Mark Gordon Company/Pelagius Films production ; a Kasi Lemmons film; produced by Mark Gordon, Sidney Kimmel, Joe Fries, Josh McLaughlin ; story by Michael Genet ; screenplay by Michael Genet and Rick Famuyiwa.",W DVD 8046,0201608133116,Lincoln Center--Quinn Library,AV
También la lluvia [videorecording (DVD)] / una producción de Morena Films ; dirigida por Iciar Bollain ; producida por Juan Gordon ; escrita por Paul Laverty.,"W DVD 13,249",0201609422906,Lincoln Center--Quinn Library,AV
"The taste of tea [videorecording (DVD)] / purodūsā Takida Kazuto, Wadakura Kazutoshi ; gensaku, kantoku, kyakuhon, henshū Ishii Katsuhito.","W DVD 10,842",0201609481274,Lincoln Center--Quinn Library,AV
"Taxi to the dark side [videorecording (DVD)] / a film by Alex Gibney ; Jigsaw Productions presents ; in association with Tall Woods and Wider Film Projects ; written & directed by Alex Gibney ; produced by Alex Gibney, Eva Orner, Susannah Shipman ; produced in association with the Discovery Channel ; Xray Productions.",W DVD 9575,0201608442657,Lincoln Center--Quinn Library,AV
"Taxidermia [videorecording (DVD)] / Fortissimo Films ; screenplay, Ruttkay Zsófia and Pálfi György  ; director, Pálfi György.","W DVD 10,622",0201609014059,Lincoln Center--Quinn Library,AV
"Temporada de patos [videorecording (DVD)] / Warner Independent Pictures y Alfonso Cuarón presentan uno producción de Esperanto Films ; Cinepantera, Lulú Producciones, Fidecine con la colaboración de Instituto Mexicano de Cinematografía presentan ; una película de Fernanado Eimbcke ; escrita y dirigida por Fernando Eimbcke ; producida por Christian Valdelièvre ; guión escrito con la colaboración de Paula Markovitch y la asesoría de Felipe Gazals.",W DVD 5239,0201607452913,Lincoln Center--Quinn Library,AV
The ten commandments [videorecording (DVD)] / Paramount presents a Cecil B. DeMille production ; written for the screen by Aeneas MacKenzie ... [et al.] ; produced and directed by Cecil B. DeMille.,W DVD 974 2004 V.1,0201607152372,Lincoln Center--Quinn Library,AV
The ten commandments [videorecording (DVD)] / Paramount presents a Cecil B. DeMille production ; written for the screen by Aeneas MacKenzie ... [et al.] ; produced and directed by Cecil B. DeMille.,W DVD 974 2004 V.2,0201607152380,Lincoln Center--Quinn Library,AV
"Tengoku to jigoku [videorecording (DVD)]/ Toho Company ; screenplay by Ryuzo Kikushima, Hideo Oguni, Eijiro Hisaita, Akira Kurosawa ; directed by Akira Kurosawa ; produced by Tomoyuki Tanaka, Ryuzo Kikushima.",W DVD 517,0201605475031,Lincoln Center--Quinn Library,AV
"The Terminator [videorecording (DVD)]/ Metro Goldwyn Mayer ; an Orion Pictures release ; Hemdale presents a Pacific Western production of a James Cameron film ; Cinema '84, a Greenberg Brothers Partnership ; produced by Gale Anne Hurd ; written by James Cameron with Gale Anne Hurd ; directed by James Cameron.",W DVD 58,0201606762536,Lincoln Center--Quinn Library,AV
Terms of endearment [videorecording (DVD)] / Paramount Pictures ; produced and directed by James L. Brooks ; screenplay by James L. Brooks.,W DVD 3197,0201608369876,Lincoln Center--Quinn Library,AV
"Tetro [videorecording (DVD)] / American Zoetrope presents ; written, produced, & directed by Francis Ford Coppola.","W DVD 10,739",0201609019769,Lincoln Center--Quinn Library,AV
"That obscure object of desire [videorecording (DVD)] = Cet obscur objet du désir / Serge Silberman presents a Luis Bunuel film, a Rialto Picutres release ; Janus Films ; First Artists ; screenplay, Luis Buñuel and Jean-Claude Carriere ; director, Luis Buñuel.",W DVD 2487,0201606886103,Lincoln Center--Quinn Library,AV
"Thaïs [videorecording (DVD)] / music by Jules Massenet ; libretto by Louis Gallet, based on the novel by Anatole France ; presented by the Metropolitan Opera.","W DVD 10,593",0201608992792,Lincoln Center--Quinn Library,AV
"Then she found me [videorecording (DVD)] / Blue Rider Pictures ; John Wells Productions ; Killer Films ; Less Is More Pictures ; produced by Helen Hunt, Pamela Koffler, Katie Roumel, Connie Tavel, Christine Vachon ; screenplay by Alice Arlen and Victor Levin and Helen Hunt ; directed by Helen Hunt.",W DVD 9461,0201608440370,Lincoln Center--Quinn Library,AV
