marcEntry_x,callNumber,itemID_x,library,location_x
"La tourneuse de pages [videorecording (DVD)] = The page turner / Palisades Pictures, Diaphana Films presents en coproduction avec France 3 Cinema avec le Soutien de la Région Ile-de-France avec la participation de Canal+ et de Cinecinema en association avec Banque Populaire, Images 6, Sofica Soficinema ; producer, Michel Saint-Jean ; screenplay, Denis Dercourt, Jacques Sotty ; director, Denis Dercourt.",W DVD 7610,0201608071043,Lincoln Center--Quinn Library,AV
"Tous les matins du monde [videorecording (DVD)] = All the mornings of the world / Jean-Louis Livi présent ; adaptation par Alain Corneau et Pascal Quignard ; dialogue, Pascal Quignard ; une co-productiòn Film par Film, D.D. Productions, Divali Films, Sédif, FR3 Films Production ; produit par Jean-Louis Livi ; un film de Alain Corneau.",W DVD 4380 V.1,0201607316506,Lincoln Center--Quinn Library,AV
"Tous les matins du monde [videorecording (DVD)] = All the mornings of the world / Jean-Louis Livi présent ; adaptation par Alain Corneau et Pascal Quignard ; dialogue, Pascal Quignard ; une co-productiòn Film par Film, D.D. Productions, Divali Films, Sédif, FR3 Films Production ; produit par Jean-Louis Livi ; un film de Alain Corneau.",W DVD 4380 V.2,0201607316514,Lincoln Center--Quinn Library,AV
"Tout va b!en [videorecording (DVD)] / Anouchka Films ; Empire Films ; Vieco Films ; produced by Jean-Pierre Rassam ; writers, Jean Luc Godard, Jean-Pierre Gorin ; directed by Jean Luc Godard, Jean-Pierre Gorin.",W DVD 2302,0201606861353,Lincoln Center--Quinn Library,AV
"La toute dernière [videorecording (DVD)] = The final girl / Bangorfilms presents ; a film by Todd Verow ; produced, written, photographed and edited by Todd Verow.","W DVD 12,859",0201609410828,Lincoln Center--Quinn Library,AV
"Toute une vie [videorecording (DVD)] / Les Films 13 et Rizzoli Film présentent ; [scénario, Claude Lelouch, Pierre Uytterhoeven ; réalisation, Claude Lelouch].",W DVD 7581,0201608070367,Lincoln Center--Quinn Library,AV
The tower [videorecording (DVD)] / a Lion Television production for Channel 4 ; produced & filmed by Bill Locke ... [et al.].,"W DVD 9150, V.1",0201608368720,Lincoln Center--Quinn Library,AV
The towering inferno [videorecording (DVD)] / [presented by] Twentieth Century Fox and Warner Bros. ; produced by Irwin Allen ; screenplay by Stirling Sillphant ; directed by John Guillermin.,W DVD 4808 V.1,0201607514803,Lincoln Center--Quinn Library,AV
The towering inferno [videorecording (DVD)] / [presented by] Twentieth Century Fox and Warner Bros. ; produced by Irwin Allen ; screenplay by Stirling Sillphant ; directed by John Guillermin.,W DVD 4808 V.2,0201607514829,Lincoln Center--Quinn Library,AV
The town [videorecording (DVD)] / directed by Ben Affleck ; screenplay by Peter Craig and Ben Affleck & Aaron Stockard ; produced by Graham King ; produced by Basil Iwanyk ; a Warner Bros. Pictures presentation in association with Legendary Pictures ; a GK Films production ; a Thunder Road Film production.,"W DVD 11,655",0201609111855,Lincoln Center--Quinn Library,AV
"Town & country [videorecording (DVD)] / New Line Cinema presents in association with Sidney Kimmel Entertainment an FR Production/Longfellow Pictures Production in association with Simon Fields Productions, a Peter Chelsom film ; producers, Andrew Karsch, Fred Roos, Simon Fields ; writers, Michael Laughlin, Buck Henry ; director, Peter Chelsom.",W DVD 6521,0201607845736,Lincoln Center--Quinn Library,AV
"Town without pity [videorecording (DVD)] / United Artists Pictures, Inc. ; The Mirisch Company in association with Osweg Ltd., Switzerland ; a Gottfried Reinhardt production ; screenplay by Silvia Reinhardt and Georg Hurdalek ; produced and directed by Gottfried Reinhardt.",W DVD 692,0201605875321,Lincoln Center--Quinn Library,AV
"Toys in the attic [videorecording (DVD)] / Metro-Goldwyn-Meyer Studios/United Artists ; a Mirisch Company presentation ; screenplay, James Poe ; producer, Walter Mirisch ; director, George Roy Hill.","W DVD 12,008",0201609168681,Lincoln Center--Quinn Library,AV
TR. The story of Theodore Roosevelt [videorecording (DVD)] / produced and directed by David Grubin.,W DVD 4293,0201607288713,Lincoln Center--Quinn Library,AV
The Tracey fragments [videorecording (DVD)] / Thinkfilm presents a Shadow Shows production in association with Corvid Pictures and Alcina Pictures ; written by Maureen Medved ; produced by Sarah Timmins ; directed by Bruce McDonald.,W DVD 9248,0201608371062,Lincoln Center--Quinn Library,AV
Tracey takes on [videorecording (DVD)] / Allan McKeown presents.,"W DVD 12,244, DISC 1",0201609174259,Lincoln Center--Quinn Library,AV
Tracey takes on [videorecording (DVD)] / Allan McKeown presents.,"W DVD 12,244, DISC 2",0201609174267,Lincoln Center--Quinn Library,AV
Tracey takes on [videorecording (DVD)] / Allan McKeown presents.,"W DVD 12,244, DISC 3",0201609174275,Lincoln Center--Quinn Library,AV
Tracey takes on. Season one [videorecording (DVD)] / Home Box Office ; Takes On Productions ; Witzend Productions.,W DVD 4812 SEASON ONE V.1,0201607514944,Lincoln Center--Quinn Library,AV
Tracey takes on. Season one [videorecording (DVD)] / Home Box Office ; Takes On Productions ; Witzend Productions.,W DVD 4812 SEASON ONE V.2,0201607514951,Lincoln Center--Quinn Library,AV
Tracey takes on. Season two [videorecording (DVD)] / Home Box Office ; Takes On Productions.,W DVD 4812 SEASON TWO V.1,0201607411307,Lincoln Center--Quinn Library,AV
Tracey takes on. Season two [videorecording (DVD)] / Home Box Office ; Takes On Productions.,W DVD 4812 SEASON TWO V.2,0201607411315,Lincoln Center--Quinn Library,AV
Tracey takes on. Season two [videorecording (DVD)] / Home Box Office ; Takes On Productions.,W DVD 4812 SEASON TWO V.3,0201607411323,Lincoln Center--Quinn Library,AV
Tracey Ullman's state of the Union. Complete season one [videorecording (DVD)].,"W DVD 12,242 SEASON ONE",0201609174184,Lincoln Center--Quinn Library,AV
Tracey Ullman's state of the union. Season 2 [videorecording (DVD)].,"W DVD 12,242 SEASON TWO, DISC 1",0201609174432,Lincoln Center--Quinn Library,AV
Tracey Ullman's state of the union. Season 2 [videorecording (DVD)].,"W DVD 12,242 SEASON TWO, DISC 2",0201609174440,Lincoln Center--Quinn Library,AV
Track of the cat [videorecording (DVD)] / produced by John Wayne ; directed by William A. Wellman.,W DVD 7408,0201608049767,Lincoln Center--Quinn Library,AV
"The tracker [videorecording (DVD)] / an ArtMattan Production release ; presented by Australian Film Finance Corp. and Adelaide Festival of Arts 2002/SBS Independent ; in association with the South Australian Film Corp., of a Vertigo Prods. Production, with the association of the South Australian Government, Australian Film Corp. ; producers, Rolf de Heer, Julie Ryan ; writer and director, Rolf de Heer.",W DVD 7089,0201607976671,Lincoln Center--Quinn Library,AV
Trade [videorecording (DVD)] / Roadside Attractions ; a Centropolis Entertainment production and a VIP Medienfonds 4 production ; a Marco Kreuzpaintner film ; produced by Roland Emmerich and Rosilyn Heller ; story by Peter Landesman and Jose Rivera ; screenplay by Jose Rivera ; directed by Marco Kreuzpaintner.,W DVD 8264,0201608172874,Lincoln Center--Quinn Library,AV
Trading places [videorecording (DVD)] / Paramount Pictures presents an Aaron Russo production ; a Landis/Folsey film ; produced by Aaron Russo ; written by Timothy Harris and Herschel Weingrod ; directed by John Landis.,W DVD 6712,0201607927674,Lincoln Center--Quinn Library,AV
"The tradition of performing arts in Japan [videorecording (DVD)] : the heart of Kabuki, Noh and Bunraku / produced by Shin-Ei, Inc. ; written and directed by Hajime Funatsu.","W DVD 10,326",0201608729863,Lincoln Center--Quinn Library,AV
"Traffic [videorecording (DVD)] / a USA Films presentation in association with Initial Entertainment Group ; a Bedford Falls/Laura Bickford production ; produced by Edward Zwick, Marshall Herskovitz, Laura Bickford ; screenplay by Stephen Gaghan ; directed by Steven Soderbergh.","W DVD 361 2002, DISC 1",0201609178482,Lincoln Center--Quinn Library,AV
"Traffic [videorecording (DVD)] / a USA Films presentation in association with Initial Entertainment Group ; a Bedford Falls/Laura Bickford production ; produced by Edward Zwick, Marshall Herskovitz, Laura Bickford ; screenplay by Stephen Gaghan ; directed by Steven Soderbergh.","W DVD 361 2002, DISC 2",0201609178490,Lincoln Center--Quinn Library,AV
"Trafic [videorecording (DVD)] / screenplay by Jacques Tati, Jacques Lagrange, and Bert Haanstra ; produced by Robert Dorfmann ; directed by Jacques Tati.","W DVD 9215, V.1",0201608369959,Lincoln Center--Quinn Library,AV
"Trafic [videorecording (DVD)] / screenplay by Jacques Tati, Jacques Lagrange, and Bert Haanstra ; produced by Robert Dorfmann ; directed by Jacques Tati.","W DVD 9215, V.2",0201608369967,Lincoln Center--Quinn Library,AV
La tragedia de Macario [videorecording (DVD)] / Cineveliz presents a Pablo Veliz film ; produced by Pablo Veliz and Jeff Horny ; written and directed by Pablo Veliz.,W DVD 8717,0201608261396,Lincoln Center--Quinn Library,AV
"The trail of '98 [videorecording (DVD)] / Metro-Goldwyn-Mayer Pictures ; Warner Bros. Entertainment ; director, Clarence Brown ; adaptation, Benjamin Glazer ; continuity, Benjamin Glazer and Waldemar Young.","W DVD 11,559",0201609109271,Lincoln Center--Quinn Library,AV
"Trail of tears [videorecording (DVD)] : a Native American documentary collection / Octapixx Worldwide Distribution ; Mill Creek Entertainment ; Rich-Heape Films, Inc. ; executive producer, Steven R. Heape ; director, Chip Richie ; producers, Chip Richie & Steven R. Heape.","W DVD 11,898, DISC 1",0201609165729,Lincoln Center--Quinn Library,AV
"Trail of tears [videorecording (DVD)] : a Native American documentary collection / Octapixx Worldwide Distribution ; Mill Creek Entertainment ; Rich-Heape Films, Inc. ; executive producer, Steven R. Heape ; director, Chip Richie ; producers, Chip Richie & Steven R. Heape.","W DVD 11,898, DISC 2",0201609165737,Lincoln Center--Quinn Library,AV
"Trailer park boys [videorecording (DVD)] : big plans, little brains : the complete 1st and 2nd seasons.",W DVD 1655 V.1,0201606675530,Lincoln Center--Quinn Library,AV
"Trailer park boys [videorecording (DVD)] : big plans, little brains : the complete 1st and 2nd seasons.",W DVD 1655 V.2,0201606675548,Lincoln Center--Quinn Library,AV
"Trailer park boys [videorecording (DVD)] : big plans, little brains : the complete 1st and 2nd seasons.",W DVD 1655 V.3,0201606675555,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete fifth season [videorecording (DVD)] / TPB III Productions Ltd.,W DVD 1655 FIFTH SEASON V.1,0201607486507,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete fifth season [videorecording (DVD)] / TPB III Productions Ltd.,W DVD 1655 FIFTH SEASON V.2,0201607486515,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete fourth season [videorecording (DVD)] / TPB III Productions Ltd.,W DVD 1655 FOURTH SEASON V.1,0201607105719,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete fourth season [videorecording (DVD)] / TPB III Productions Ltd.,W DVD 1655 FOURTH SEASON V.2,0201607105727,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete seventh season [videorecording (DVD)] / TPB Productions Ltd.,"W DVD 1655 SEVENTH SEASON, V.1",0201608439182,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete seventh season [videorecording (DVD)] / TPB Productions Ltd.,"W DVD 1655 SEVENTH SEASON, V.2",0201608439190,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete sixth season [videorecording (DVD)] / TPB III Productions Ltd.,"W DVD 1655 SIXTH SEASON, V.1",0201608373191,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete sixth season [videorecording (DVD)] / TPB III Productions Ltd.,"W DVD 1655 SIXTH SEASON, V.2",0201608373209,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete third season [videorecording (DVD)] / TPB III Productions Ltd.,W DVD 1655 THIRD SEASON V.1,0201606837221,Lincoln Center--Quinn Library,AV
Trailer park boys. The complete third season [videorecording (DVD)] / TPB III Productions Ltd.,W DVD 1655 THIRD SEASON V.2,0201606837239,Lincoln Center--Quinn Library,AV
Trailer park boys. Xmas special [videorecording (DVD)] / TPB Xmas Productions Ltd.,W DVD 1655 XMAS SPECIAL,0201607367137,Lincoln Center--Quinn Library,AV
John Frankenheimer's The train [videorecording (DVD)]/ screen story and screenplay by Franklin Coen and Frank Davis ; produced by Jules Bricken ; directed by John Frankenheimer ; a United Artists release ; [Les Productions Artistes associés].,W DVD 456,0201605519291,Lincoln Center--Quinn Library,AV
"Trains unlimited [videorecording (DVD)] / produced by Greystone Communications, Inc. for the History Channel.",W DVD 4064 V.1,0201607229675,Lincoln Center--Quinn Library,AV
"Trains unlimited [videorecording (DVD)] / produced by Greystone Communications, Inc. for the History Channel.",W DVD 4064 V.2,0201607229683,Lincoln Center--Quinn Library,AV
"Trains unlimited [videorecording (DVD)] / produced by Greystone Communications, Inc. for the History Channel.",W DVD 4064 V.3,0201607229691,Lincoln Center--Quinn Library,AV
"Trains unlimited [videorecording (DVD)] / produced by Greystone Communications, Inc. for the History Channel.",W DVD 4064 V.4,0201607229709,Lincoln Center--Quinn Library,AV
Transcontinental railroad [videorecording (DVD)] / a Hidden Hill Productions film for American Experience ; written and produced by Mark Zwonitzer ; directed by Mark Zwonitzer and Michael Chin.,W DVD 4776,0201607519448,Lincoln Center--Quinn Library,AV
Transformers [videorecording (DVD)] / DreamWorks SKG ; Hasbro in association with Di Bonaventura Pictures ; Paramount Pictures ; SprocketHeads ; ThinkFilm ; produced by Ian Bryce ... [et a /] ; story by John Rogers and Roberto Orci & Alex Kurtzman ; screenplay by Roberto Orci & Alex Kurtzman ; directed by Michael Bay.,W DVD 8236,0201608171819,Lincoln Center--Quinn Library,AV
"Transformers, dark of the moon [videorecording (DVD)] / Paramount Pictures presents in association with Hasbro a di Bonaventura Pictures production ; produced by Don Murphy & Tom DeSanto, Lorenzo di Bonaventura, Ian Bryce ; written by Ehren Kruger ; director, Michael Bay.","W DVD 12,550",0201609183375,Lincoln Center--Quinn Library,AV
"Transsiberian [videorecording (DVD)] / Filmax Entertainment presents a Julio Fernández production for Castelao Productions in co-production with Universum Film GmbH, Telecinco Cinema, Future Films and Lithuanian Film Studios in association with Scout Productions ; produced by Julio Fernández ; written by Brad Anderson & Will Conroy ; directed by Brad Anderson.",W DVD 9670,0201608530410,Lincoln Center--Quinn Library,AV
"Transylvania [videorecording (DVD)] / Pyramide Distribution, Princes Films présente  ; un film écrit et réalisé par Tony Gatlif.",W DVD 9537,0201608441675,Lincoln Center--Quinn Library,AV
"The trap [videorecording (DVD)] : what happened to our dream of freedom? / producer/writer, Adam Curtis.","W DVD 10,323",0201608729871,Lincoln Center--Quinn Library,AV
Trapeze [videorecording (DVD)] / Metro-Goldwyn-Mayer ; produced by James Hill ; screenplay by James R. Webb ; adaptation by Liam O'Brien ; directed by Carol Reed.,W DVD 9399,0201608438770,Lincoln Center--Quinn Library,AV
"Trapped [videorecording (DVD)] / Columbia Pictures presents in association with Senator Entertainment and the Canton Company, a Mandolin Entertainment/Propaganda Films production, a Luis Mandoki film ; producers, Mimi Polk Gitlin, Luis Mandoki ; screenplay writer, Greg Iles ; director, Luis Mandoki.","W DVD 11,662",0201609111921,Lincoln Center--Quinn Library,AV
"Trapped in the closet. Chapters 1-12 [videorecording (DVD)] / Zomba Films presents a Fuzzy Bunny Films/Relevant production ; produced by Ann Carli ; written by R. Kelly ; directed by R. Kelly, Jim Swaffield.",W DVD 7015,0201607947441,Lincoln Center--Quinn Library,AV
"Trash [videorecording (DVD)] / Image Entertainment ; Score Movies Ltd. ; [presented by] Andy Warhol ; written, photographed and directed by Paul Morrissey.",W DVD 4037,0201607205279,Lincoln Center--Quinn Library,AV
Trashed [videorecording (DVD)] / Blenheim Films presents a film by Candida Brady ; produced by Candida Brady & Titus Ogilvy ; written & directed by Candida Brady.,"W DVD 13,473",0201609426204,Lincoln Center--Quinn Library,AV
Traveling with Yoshitomo Nara [videorecording (DVD)] / [a Tohokushinsha Production ; directed by Koji Sakabe].,"W DVD 11,347",0201609041656,Lincoln Center--Quinn Library,AV
La traversée de Paris [videorecording (DVD)] / Franco London Film ; a film by Claude Autant-Lara ; [written by] Jean Auerenche and Pierre Bost.,"W DVD 11,359",0201609042597,Lincoln Center--Quinn Library,AV
"La traviata [videorecording (DVD)] / Giuseppe Verdi ; libretto by Francesco Maria Piave ; directed by Willy Decker ; video director, Brian Large ; a co-production of ORF ... [et al.].",W DVD 6126,0201607775180,Lincoln Center--Quinn Library,AV
"Travolti da un insolito destino nell'azzurro mare d'agosto [videorecording (DVD)] / un film di Lina Wertmüller ; prodotto da Romano Cardarelli per la Medusa Distribuzione ; soggetto e sceneggiatura, Lina Wertmüller ; regia, Lina Wertmüller.",W DVD 3380 V.3,0201606582116,Lincoln Center--Quinn Library,AV
Treading water [videorecording (DVD)] / Tunnel Vision Productions ; a film by Lauren Himmel.,W DVD 5215,0201607453036,Lincoln Center--Quinn Library,AV
Treasure Island [videorecording (DVD)] / Turner Entertainment Co. ; a Metro-Goldwyn Mayer picture ; produced by Hunt Stromberg ; screenplay by John Lee Mahin ; directed by Victor Fleming.,W DVD 5389,0201607599523,Lincoln Center--Quinn Library,AV
"Treasures 5. The west, 1898-1938 [videorecording (DVD)] : 40 films / produced by the National Film Preservation Foundation ; curated by Scott Simmon.","W DVD 12,691, BOOK",0201609184233,Lincoln Center--Quinn Library,AV
"Treasures 5. The west, 1898-1938 [videorecording (DVD)] : 40 films / produced by the National Film Preservation Foundation ; curated by Scott Simmon.","W DVD 12,691, DISC 1",0201609184241,Lincoln Center--Quinn Library,AV
"Treasures 5. The west, 1898-1938 [videorecording (DVD)] : 40 films / produced by the National Film Preservation Foundation ; curated by Scott Simmon.","W DVD 12,691, DISC 2",0201609184258,Lincoln Center--Quinn Library,AV
"Treasures 5. The west, 1898-1938 [videorecording (DVD)] : 40 films / produced by the National Film Preservation Foundation ; curated by Scott Simmon.","W DVD 12,691, DISC 3",0201609184266,Lincoln Center--Quinn Library,AV
"Treasures III [videorecording (DVD)] : social issues in American film, 1900-1934 / produced by the National Film Preservation Foundation ; curator, Scott Simmon ; music curator, Martin Marks.",W DVD 7519 BOOK,0201608061440,Lincoln Center--Quinn Library,AV
"Treasures III [videorecording (DVD)] : social issues in American film, 1900-1934 / produced by the National Film Preservation Foundation ; curator, Scott Simmon ; music curator, Martin Marks.",W DVD 7519 V.1,0201608061457,Lincoln Center--Quinn Library,AV
"Treasures III [videorecording (DVD)] : social issues in American film, 1900-1934 / produced by the National Film Preservation Foundation ; curator, Scott Simmon ; music curator, Martin Marks.",W DVD 7519 V.2,0201608061465,Lincoln Center--Quinn Library,AV
"Treasures III [videorecording (DVD)] : social issues in American film, 1900-1934 / produced by the National Film Preservation Foundation ; curator, Scott Simmon ; music curator, Martin Marks.",W DVD 7519 V.3,0201608061473,Lincoln Center--Quinn Library,AV
"Treasures III [videorecording (DVD)] : social issues in American film, 1900-1934 / produced by the National Film Preservation Foundation ; curator, Scott Simmon ; music curator, Martin Marks.",W DVD 7519 V.4,0201608061481,Lincoln Center--Quinn Library,AV
The treasures of Athens & Olympia [videorecording (DVD)] : Greek art through the ages / a First Freedom/Allfilm production.,"W DVD 12,712, PART 1",0201609184498,Lincoln Center--Quinn Library,AV
The treasures of Athens & Olympia [videorecording (DVD)] : Greek art through the ages / a First Freedom/Allfilm production.,"W DVD 12,712, PART 2",0201609184506,Lincoln Center--Quinn Library,AV
The treasures of Athens & Olympia [videorecording (DVD)] : Greek art through the ages / a First Freedom/Allfilm production.,"W DVD 12,712, PART 3",0201609184514,Lincoln Center--Quinn Library,AV
Treating Alzheimer's disease through caregiver family therapy [videorecording (DVD)] / American Psychological Association.,"W DVD 11,701",0201609113000,Lincoln Center--Quinn Library,AV
Treating borderline personality disorder [videorecording (DVD)] : the dialectical approach / with Marsha M. Linehan ; Kevin Dawkins producer and writer ; Guilford Publications.,W DVD 7120 BOOKLET,0201607976432,Lincoln Center--Quinn Library,AV
Treating borderline personality disorder [videorecording (DVD)] : the dialectical approach / with Marsha M. Linehan ; Kevin Dawkins producer and writer ; Guilford Publications.,W DVD 7120,0201607976440,Lincoln Center--Quinn Library,AV
Trees Lounge [videorecording (DVD)] / Artisan Entertainment presents an Addis-Wechsler and Muse/Wyman Production in association with Seneca Falls Productions.,W DVD 1144,0201606268435,Lincoln Center--Quinn Library,AV
Treme. The complete first season [videorecording (DVD)] / produced by Anthony Hemingway ; created by David Simon & Eric Overmyer ; Blown Deadline Productions ; a presentation of Home Box Office.,"W DVD 12,545, DISC 1",0201609183276,Lincoln Center--Quinn Library,AV
Treme. The complete first season [videorecording (DVD)] / produced by Anthony Hemingway ; created by David Simon & Eric Overmyer ; Blown Deadline Productions ; a presentation of Home Box Office.,"W DVD 12,545, DISC 2",0201609183284,Lincoln Center--Quinn Library,AV
Treme. The complete first season [videorecording (DVD)] / produced by Anthony Hemingway ; created by David Simon & Eric Overmyer ; Blown Deadline Productions ; a presentation of Home Box Office.,"W DVD 12,545, DISC 3",0201609183292,Lincoln Center--Quinn Library,AV
Treme. The complete first season [videorecording (DVD)] / produced by Anthony Hemingway ; created by David Simon & Eric Overmyer ; Blown Deadline Productions ; a presentation of Home Box Office.,"W DVD 12,545, DISC 4",0201609183300,Lincoln Center--Quinn Library,AV
"Tremors [videorecording (DVD)] / No Frills/Wilson-Maddock ; produced by Brent Maddock and S.S. Wilson ; directed by Ron Underwood ; story by S.S. Wilson, Brent Maddock, and Ron Underwood ; screenplay by S.S. Wilson and Brent Maddock.",W DVD 7343,0201608035436,Lincoln Center--Quinn Library,AV
"The trench [videorecording (DVD)] / Portman Entertainment presents with the participation of British Screen in association with the Arts Council of England and Bonaparte Films Ltd. ; A Blue PM / Skyline Films / Galatee Films co-production with the support of Canal+ ; Somme Production Ltd. ; written and directed by William Boyd ; producer, Steve Clark-Hall.","W DVD 12,239",0201609174119,Lincoln Center--Quinn Library,AV
Los tres mosqueteros [videorecording (DVD)] = The three musketeers / Posa Films presents ; distribuida por Columbia Pictures ; argumento de Jaime Salvador ; basado de la obra de Alexandre Dumas ; producida de Jacques Gelman y Santiago Reachi ; dirigida por Miguel M. Delgado.,"W DVD 12,760",0201609408517,Lincoln Center--Quinn Library,AV
Trespass [videorecording (DVD)] / Universal Pictures presents a Walter Hill Film ; a Canton/Zemeckis/Gale production ; produced by Neil Canton ; written by Bob Gale & Robert Zemeckis ; directed by Walter Hill.,W DVD 2474,0201606885790,Lincoln Center--Quinn Library,AV
Bed and sofa = Tretʹi͡a meshchanskai͡a [videdorecording (DVD)]/ presented by Flicker Alley ; produced by Sovkino ; directed by Abram Room ; screenplay by Room and Viktor Shklovsky.,"W DVD 13,784",0201609440502,Lincoln Center--Quinn Library,AV
"Trevor Rhone's Smile orange [videorecording (DVD)] / Knuts Productions Limited presents ; screenplay, Trevor D. Rhone, David Ogden ; producer, Eddie Knight ; director, Trevor D. Rhone.",W DVD 9434,0201608439430,Lincoln Center--Quinn Library,AV
The triad training model [videorecording (DVD)] : five vignettes of culturally different counselors interviewing a single client / [presented by] Paul Pedersen and Jeff Brooks-Harris.,W DVD 5908,0201607729260,Lincoln Center--Quinn Library,AV
The Trial [videorecording (DVD)] / Alexander Salkind presents ; [written and directed by Orson Welles].,W DVD 4298 V. 4,0201606681348,Lincoln Center--Quinn Library,AV
The trial of the moke [videorecording (DVD)] / [a production of WNET/13 ; written] by Daniel A. Stein ; produced by Ken Campbell ; directed by Stan Lathan.,W DVD 8623,0201608259945,Lincoln Center--Quinn Library,AV
"The trials of Henry Kissinger [videorecording (DVD)] / Think Tank & Jigsaw Productions, Inc. production for the BBC in association with Diverse Limited and in association with ARTE-Zeta Productions, History Television, SBS Television Australia, TV2 Denmark ; producers, Alex Gibney, Eugene Jarecki ; writer, Alex Gibney ; director, Eugene Jarecki.",W DVD 1548,0201606611873,Lincoln Center--Quinn Library,RESERVE-LC
"Triangle [videorecording (DVD)] / Icon Entertainment International, Framestore and UK Film Council presents in association with the Pacific Film and Television Commission, a Dan Films and Pictures in Paradise production ; produced by Jason Newmark, Julie Baines, Chris Brown ; written and directed by Christopher Smith.","W DVD 12,172",0201609172626,Lincoln Center--Quinn Library,AV
Triangle fire [videorecording (DVD)] / an Apograph Productions Inc. film for American Experience ; produced and directed by Jamila Wignot ; written by Mark Zwonitzer.,"W DVD 11,768",0201609161405,Lincoln Center--Quinn Library,AV
"Triangle of sadness [videorecording (DVD)] / Neon and Imperative Entertainment presents ; in association with Film i Vast, BBC Film, and 30West ; a Plattform Produktion production ; in co-production with Essential Films, Coproduction Office, Sveriges Television, ZDF/Arte, Arte France Cinéma & TRT Sinema ; produced by Erik Hemmendorff, Philippe Bober ; written and directed by Ruben Östlund.","W DVD 14,022",0201611498050,Lincoln Center--Quinn Library,RESERVE-LC
"Triangle [videorecording (DVD)] : remembering the fire / HBO Documentary Films presents a Blowback Production ; written by Michael Hirsch, Richard Lowe, Daphne Pinkerson ; directed by Daphne Pinkerson.","W DVD 12,710",0201609184472,Lincoln Center--Quinn Library,AV
The tribe [videorecording (DVD)] / written by Tiffany Shlain and Ken Goldberg.,"W DVD 12,881",0201609411438,Lincoln Center--Quinn Library,AV
Tribes [videorecording (DVD)] / 20th Century-Fox Television ; directed by Joseph Sargent.,W DVD 8507,0201608224048,Lincoln Center--Quinn Library,AV
Tribulation 99 [videorecording (DVD)] : alien anomalies under America / reported by Baldwin ; assisted by Daniel and Kilcoyne.,W DVD 8131,0201608151274,Lincoln Center--Quinn Library,AV
"Tridev [videorecording (DVD)] = Trideva / produced by Gulshan Rai ; story, screenplay, direction by Rajiv Rai.",W DVD 9194,0201608369629,Lincoln Center--Quinn Library,AV
"Trilogy of terror [videorecording (DVD)] / ABC, Inc. ; an ABC Circle film ; screenplays written by Richard Matheson and William F. Nolan ; producer/director, Dan Curtis.",W DVD 7929,0201608131151,Lincoln Center--Quinn Library,AV
Trinity is still my name [videorecording (DVD)] / Joseph E. Levine presents an Italo Zingarelli film ; produced by Italo Zingarelli ; written and directed by E.B. Clucher.,W DVD 6093,0201607773391,Lincoln Center--Quinn Library,AV
"The trip [videorecording (DVD)] / a IFC Films presents a Revolution Films, Baby Cow, Aribe Production for BBC ; produced by Andrew Eaton, Melissa Parmenter ; directed by Michael Winterbottom.","W DVD 12,708",0201609184423,Lincoln Center--Quinn Library,AV
The trip to Bountiful [videorecording (DVD)] / Island Pictures presents a FilmDallas I and Bountiful Film Partners production ; produced by Sterling Vanwagenen and Horton Foote ; screenplay by Horton Foote ; directed by Peter Masterson.,W DVD 8305,0201608173567,Lincoln Center--Quinn Library,AV
"Triple agent [videorecording (DVD)] / Rezo Productions, C.E.R. France 2 Cinéma, Bim Distribuzione, Alta Produccion, Tornasol Films, Strada Productions, Mentor Cinema Company ; Françoise Etchegaray, Jean-Michel Rey, Philippe Liegeois présentent ; un film produit par Rezo Productions ... [et al.] ; écrit et mis en scène par Eric Rohmer.","W DVD 10,389",0201608905109,Lincoln Center--Quinn Library,AV
"Tristan und Isolde [videorecording (DVD)] / Richard Wagner ; a  Gran Teatre del Liceu, Opus Arte production ; stage director, Alfred Kirchner ; TV director, Toni Bargalló.",W DVD 6809 V.1,0201607945486,Lincoln Center--Quinn Library,AV
"Tristan und Isolde [videorecording (DVD)] / Richard Wagner ; a  Gran Teatre del Liceu, Opus Arte production ; stage director, Alfred Kirchner ; TV director, Toni Bargalló.",W DVD 6809 V.2,0201607945494,Lincoln Center--Quinn Library,AV
"Tristan und Isolde [videorecording (DVD)] / Richard Wagner ; a  Gran Teatre del Liceu, Opus Arte production ; stage director, Alfred Kirchner ; TV director, Toni Bargalló.",W DVD 6809 V.3,0201607945502,Lincoln Center--Quinn Library,AV
"Tristan und Isolde [videorecording (DVD)] / Richard Wagner ; musical director, Daniel Barenboim ; set design, costumes, staging and direction, Jean-Pierre Ponnelle.",W DVD 7344 BOOKLET,0201608035402,Lincoln Center--Quinn Library,AV
"Tristan und Isolde [videorecording (DVD)] / Richard Wagner ; musical director, Daniel Barenboim ; set design, costumes, staging and direction, Jean-Pierre Ponnelle.",W DVD 7344 V.1,0201608035410,Lincoln Center--Quinn Library,AV
